TreeDepth,PID,Process,Offset,HandleValue,Type,GrantedAccess,Name
0,4,System,0xac819017f600,0x3c4,IoCompletion,0x1f0003,
0,4,System,0xac818ddf93a0,0x3c8,WaitCompletionPacket,0x1,
0,4,System,0xac818ddfada0,0x3cc,WaitCompletionPacket,0x1,
0,4,System,0xac818db40170,0x3d0,Event,0x1f0003,UniqueInteractiveSessionIdEvent
0,4,System,0xac818ddfa720,0x3d4,WaitCompletionPacket,0x1,
0,4,System,0xac8190e3a180,0x3d8,IoCompletion,0x1f0003,
0,4,System,0xac8190e21080,0x3dc,Process,0x102a,System Pid 700
0,4,System,0xac81901ee080,0x3e0,Process,0x1fffff,System Pid 632
0,4,System,0xac8190167460,0x3e4,Event,0x1f0003,
0,4,System,0xac8190167360,0x3e8,Event,0x1f0003,
0,4,System,0xac81901f3140,0x3ec,Process,0x1fffff,System Pid 640
0,4,System,0xac8190f6f340,0x3f0,Process,0x102a,System Pid 496
0,4,System,0xac81901f3140,0x3f4,Process,0x102a,System Pid 640
0,4,System,0xac81901f3140,0x3f8,Process,0x102a,System Pid 640
0,4,System,0xac8190ee7f90,0x3fc,WaitCompletionPacket,0x1,
0,4,System,0xd40ca82cd0c0,0x404,Directory,0x4,WindowStations
0,4,System,0xac8190e16980,0x40c,ALPC Port,0x1f0001,
0,4,System,0xac8190e21080,0x410,Process,0x102a,System Pid 700
0,4,System,0xd40ca82e4430,0x414,Token,0xe,
0,4,System,0xac8191b67a50,0x418,WaitCompletionPacket,0x1,
0,4,System,0xac81901683e0,0x41c,Event,0x1f0003,
0,4,System,0xac81901828c0,0x420,IoCompletion,0x1f0003,
0,4,System,0xac818ddfa990,0x424,WaitCompletionPacket,0x1,
0,4,System,0xac8190e3a240,0x428,IoCompletion,0x1f0003,
0,4,System,0xac818df9a6e0,0x42c,Event,0x1f0003,
0,4,System,0xac81901692e0,0x430,Event,0x1f0003,
0,4,System,0xac8190e21080,0x434,Process,0x1fffff,System Pid 700
0,4,System,0xac8190e2b080,0x438,Thread,0x1fffff,Tid 724 Pid 4
0,4,System,0xac81901697e0,0x43c,Event,0x1f0003,
0,4,System,0xac8190e3a340,0x440,IoCompletion,0x1f0003,
0,4,System,0xac818ddfac00,0x444,WaitCompletionPacket,0x1,
0,4,System,0xac8190169560,0x448,Event,0x1f0003,
0,4,System,0xac8190e3ac00,0x44c,IoCompletion,0x1f0003,
0,4,System,0xac818ddfae70,0x450,WaitCompletionPacket,0x1,
0,4,System,0xac8190169860,0x454,Event,0x1f0003,
0,4,System,0xac8190169660,0x458,Event,0x1f0003,
0,4,System,0xac8190184ac0,0x45c,Timer,0x1f0003,
0,4,System,0xac8190169ce0,0x460,Event,0x1f0003,
0,4,System,0xac8190169360,0x464,Event,0x1f0003,
0,4,System,0xac81901690e0,0x468,Event,0x1f0003,
0,4,System,0xac81901691e0,0x46c,Event,0x1f0003,
0,4,System,0xac8190169860,0x470,Event,0x1f0003,
0,4,System,0xac8190184ac0,0x474,Timer,0x2,
0,4,System,0xac8190185180,0x478,Timer,0x1f0003,
0,4,System,0xac8190169260,0x47c,Event,0x1f0003,
0,4,System,0xac8190184760,0x480,Timer,0x1f0003,
0,4,System,0xac81901840a0,0x484,Timer,0x1f0003,
0,4,System,0xac8190185330,0x488,Timer,0x1f0003,
0,4,System,0xac81901854e0,0x48c,Timer,0x1f0003,
0,4,System,0xac8190169460,0x490,Event,0x1f0003,
0,4,System,0xac8190e42060,0x494,Event,0x1f0003,
0,4,System,0xac8190e41160,0x498,Event,0x1f0003,
0,4,System,0xac8190e41560,0x49c,Event,0x1f0003,
0,4,System,0xac8190e412e0,0x4a0,Event,0x1f0003,
0,4,System,0xac8190169260,0x4a4,Event,0x1f0003,
0,4,System,0xac8190185180,0x4a8,Timer,0x2,
0,4,System,0xac8190e414e0,0x4ac,Event,0x1f0003,
0,4,System,0xac8190e415e0,0x4b0,Event,0x1f0003,
0,4,System,0xac8190184c70,0x4b4,Timer,0x1f0003,
0,4,System,0xac8190e41fe0,0x4b8,Event,0x1f0003,
0,4,System,0xac8190e417e0,0x4bc,Event,0x1f0003,
0,4,System,0xac8190e410e0,0x4c0,Event,0x1f0003,
0,4,System,0xac8190e414e0,0x4c4,Event,0x1f0003,
0,4,System,0xac8190184c70,0x4c8,Timer,0x2,
0,4,System,0xac818dff3890,0x4cc,Desktop,0xf0003,Disconnect
0,4,System,0xac81901ef980,0x4d0,ALPC Port,0x1f0001,
0,4,System,0xac8190e42f60,0x4d4,Event,0x1f0003,
0,4,System,0xac8190e3c380,0x4d8,IoCompletion,0x1f0003,
0,4,System,0xd40ca82e6630,0x4dc,Token,0xe,
0,4,System,0xac8190e41260,0x4e0,Event,0x1f0003,
0,4,System,0xac8190e39440,0x4e4,IoCompletion,0x1f0003,
0,4,System,0xac818ddfa4b0,0x4e8,WaitCompletionPacket,0x1,
0,4,System,0xac818db49450,0x4ec,Event,0x1f0003,EventShutDownCSRSS
0,4,System,0xac8190e42760,0x4f0,Event,0x1f0003,
0,4,System,0xac8190e3b740,0x4f4,IoCompletion,0x1f0003,
0,4,System,0xac818ddfa580,0x4f8,WaitCompletionPacket,0x1,
0,4,System,0xac8190e427e0,0x4fc,Event,0x1f0003,
0,4,System,0xac8190e424e0,0x500,Event,0x1f0003,
0,4,System,0xac8190184e20,0x504,Timer,0x1f0003,
0,4,System,0xac8190e42360,0x508,Event,0x1f0003,
0,4,System,0xac8190e422e0,0x50c,Event,0x1f0003,
0,4,System,0xac8190e423e0,0x510,Event,0x1f0003,
0,4,System,0xac8190e42fe0,0x514,Event,0x1f0003,
0,4,System,0xac8190e427e0,0x518,Event,0x1f0003,
0,4,System,0xac8190184e20,0x51c,Timer,0x2,
0,4,System,0xac818df36990,0x520,Session,0x0,Session1
0,4,System,0xac8190e37070,0x524,RawInputManager,0x3,
0,4,System,0xac8190e3f7e0,0x528,File,0x100001,\Device\0000001d
0,4,System,0xac818df36990,0x52c,Session,0x0,Session1
0,4,System,0xac8190e424e0,0x530,Event,0x1f0003,
0,4,System,0xac8190e42d60,0x534,Event,0x1f0003,
0,4,System,0xac8190e42de0,0x538,Event,0x1f0003,
0,4,System,0xac8190184250,0x53c,Timer,0x1f0003,
0,4,System,0xac8190e42be0,0x540,Event,0x1f0003,
0,4,System,0xac8190e42c60,0x544,Event,0x1f0003,
0,4,System,0xac8190e421e0,0x548,Event,0x1f0003,
0,4,System,0xac8190e42d60,0x54c,Event,0x1f0003,
0,4,System,0xac8190184250,0x550,Timer,0x2,
0,4,System,0xac818df36990,0x554,Session,0x0,Session1
0,4,System,0xac8190e42de0,0x558,Event,0x1f0003,
0,4,System,0xac81913da910,0x55c,WaitCompletionPacket,0x1,
0,4,System,0xac8190e4f120,0x560,RawInputManager,0x3,
0,4,System,0xac8190e3ecf0,0x564,File,0x100001,\Device\0000001e
0,4,System,0xac818df36990,0x568,Session,0x0,Session1
0,4,System,0xac818d48c400,0x56c,Timer,0x2,
0,4,System,0xac818df36990,0x570,Session,0x0,Session1
0,4,System,0xac819141f4e0,0x574,Event,0x1f0003,
0,4,System,0xac819141f960,0x578,Event,0x1f0003,
0,4,System,0xac819141f8e0,0x57c,Event,0x1f0003,
0,4,System,0xac819141fbe0,0x580,Event,0x1f0003,
0,4,System,0xac819141f760,0x584,Event,0x1f0003,
0,4,System,0xac819141f5e0,0x588,Event,0x1f0003,
0,4,System,0xac8190185840,0x58c,Timer,0x1f0003,
0,4,System,0xac8190185690,0x590,Timer,0x1f0003,
0,4,System,0xac81901845b0,0x594,Timer,0x1f0003,
0,4,System,0xac819141f1e0,0x598,Event,0x1f0003,
0,4,System,0xac818d48c400,0x59c,Timer,0x1f0003,
0,4,System,0xac818dff4430,0x5a0,Desktop,0xf0003,Disconnect
0,4,System,0xac819141f4e0,0x5a4,Event,0x1f0003,
0,4,System,0xac81912f29f0,0x5a8,Timer,0x1f0003,
0,4,System,0xac818df36990,0x5ac,Session,0x0,Session1
0,4,System,0xac8190e3b580,0x5b0,IoCompletion,0x1f0003,
0,4,System,0xac8190e52100,0x5b4,Process,0x1fffff,System Pid 768
0,4,System,0xac8190e43e60,0x5b8,Event,0x1f0003,
0,4,System,0xac818ddfa8c0,0x5bc,WaitCompletionPacket,0x1,
0,4,System,0xac8190e52100,0x5c0,Process,0x102a,System Pid 768
0,4,System,0xac8190e54080,0x5c4,Process,0x1028,System Pid 776
0,4,System,0xac8190e52100,0x5c8,Process,0x102a,System Pid 768
0,4,System,0xac8190e54080,0x5cc,Process,0x102a,System Pid 776
0,4,System,0xac8190e54080,0x5d0,Process,0x1fffff,System Pid 776
0,4,System,0xac818df3ed70,0x5d4,ALPC Port,0x1f0001,
0,4,System,0xd40ca896e730,0x5d8,Token,0xe,
0,4,System,0xac81914307e0,0x5dc,Event,0x1f0003,
0,4,System,0xac8191b69860,0x5e0,WaitCompletionPacket,0x1,
0,4,System,0xac8190e54080,0x5e4,Process,0x102a,System Pid 776
0,4,System,0xac8190e52100,0x5e8,Process,0x102a,System Pid 768
0,4,System,0xac819008ad80,0x5ec,ALPC Port,0x1f0001,
0,4,System,0xac8190e54080,0x5f0,Process,0x102a,System Pid 776
0,4,System,0xac819190c630,0x5f4,File,0x12019f,\Device\HarddiskVolume1\Windows\System32\config\TxR\{5db43ff8-0dd3-11eb-829a-806e6f6e6963}.TxR.blf
0,4,System,0xac8190e54080,0x5fc,Process,0x1478,System Pid 776
0,4,System,0xd40ca83037e0,0x600,Section,0x17,
0,4,System,0xac8190e62720,0x604,File,0x10003,\Device\HarddiskVolume1\Windows\System32\config\RegBack\SECURITY
0,4,System,0xac8190e64ca2,0x608,PsSiloContextPaged,0x3,
0,4,System,0xd40ca843a180,0x610,SymbolicLink,0xf0001,Session
0,4,System,0xd40ca83039c0,0x614,Section,0x17,
0,4,System,0xac8190ed1070,0x618,ALPC Port,0x1f0001,
0,4,System,0xac8190e54080,0x61c,Process,0x102a,System Pid 776
0,4,System,0xd40ca840d560,0x620,Directory,0xf,RPC Control
0,4,System,0xd40ca843a700,0x628,SymbolicLink,0xf0001,Global
0,4,System,0xd40ca840c0c0,0x62c,Directory,0xf,S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0,4,System,0xac8190edc590,0x630,File,0x10003,\Device\HarddiskVolume1\Windows\System32\config\RegBack\SAM
0,4,System,0xac8190e52100,0x63c,Process,0x102a,System Pid 768
0,4,System,0xd40ca843a910,0x640,SymbolicLink,0xf0001,Local
0,4,System,0xac8190076080,0x644,Process,0x1fffff,System Pid 908
0,4,System,0xac8190076080,0x648,Process,0x102a,System Pid 908
0,4,System,0xac8190076080,0x64c,Process,0x102a,System Pid 908
0,4,System,0xac8190edf600,0x650,File,0x1f0006,\Device\NamedPipe\Sessions\0\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0,4,System,0xac8190f182c0,0x654,Process,0x102a,System Pid 928
0,4,System,0xac8190f182c0,0x658,Process,0x102a,System Pid 928
0,4,System,0xd40ca840cde0,0x65c,Directory,0xf,S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0,4,System,0xd40ca840d1a0,0x660,Directory,0xf,RPC Control
0,4,System,0xac8190f182c0,0x664,Process,0x1fffff,System Pid 928
0,4,System,0xd40ca843ac80,0x668,SymbolicLink,0xf0001,Local
0,4,System,0xd40ca843b570,0x66c,SymbolicLink,0xf0001,Global
0,4,System,0xd40ca843aa70,0x670,SymbolicLink,0xf0001,Session
0,4,System,0xac8190edf920,0x674,File,0x1f0006,\Device\NamedPipe\Sessions\1\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0,4,System,0xac8190efec80,0x678,IoCompletion,0x1f0003,
0,4,System,0xac8190f2f200,0x67c,Process,0x102a,System Pid 960
0,4,System,0xac8190f2d200,0x680,Process,0x102a,System Pid 952
0,4,System,0xac8190ebb3e0,0x684,Event,0x1f0003,
0,4,System,0xac8190f2d200,0x688,Process,0x1fffff,System Pid 952
0,4,System,0xac8190f2f200,0x68c,Process,0x1fffff,System Pid 960
0,4,System,0xac8190e6db30,0x690,WaitCompletionPacket,0x1,
0,4,System,0xd40ca842e670,0x694,Key,0x9,MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER\QUOTA SYSTEM
0,4,System,0xd40ca840c2a0,0x698,Directory,0xf000f,00000000-0000609b
0,4,System,0xac8190ebbe60,0x69c,Event,0x1f0003,
0,4,System,0xd40ca840c480,0x6a0,Directory,0xf000f,00000000-00006107
0,4,System,0xac8190f2d200,0x6a4,Process,0x102a,System Pid 952
0,4,System,0xac8190eff9c0,0x6a8,IoCompletion,0x1f0003,
0,4,System,0xac8190f2f200,0x6ac,Process,0x102a,System Pid 960
0,4,System,0xac8190ee68d0,0x6b0,WaitCompletionPacket,0x1,
0,4,System,0xac8190e21080,0x6b4,Process,0x102a,System Pid 700
0,4,System,0xac8190ebbfe0,0x6b8,Event,0x1f0003,
0,4,System,0xac8190eecf00,0x6bc,IoCompletion,0x1f0003,
0,4,System,0xac8190ee69a0,0x6c0,WaitCompletionPacket,0x1,
0,4,System,0xac8190e8cbe0,0x6c4,ALPC Port,0x1f0001,
0,4,System,0xac8190ebc060,0x6c8,Event,0x1f0003,
0,4,System,0xac8190eec9c0,0x6cc,IoCompletion,0x1f0003,
0,4,System,0xac8190ee6660,0x6d0,WaitCompletionPacket,0x1,
0,4,System,0xac8190ebb160,0x6d4,Event,0x1f0003,
0,4,System,0xac8190eec1c0,0x6d8,IoCompletion,0x1f0003,
0,4,System,0xac8190ee7500,0x6dc,WaitCompletionPacket,0x1,
0,4,System,0xac8190ebb460,0x6e0,Event,0x1f0003,
0,4,System,0xac8190eed0c0,0x6e4,IoCompletion,0x1f0003,
0,4,System,0xac8190ee7910,0x6e8,WaitCompletionPacket,0x1,
0,4,System,0xac8190ebb360,0x6ec,Event,0x1f0003,
0,4,System,0xac8190eed180,0x6f0,IoCompletion,0x1f0003,
0,4,System,0xac8190ee76a0,0x6f4,WaitCompletionPacket,0x1,
0,4,System,0xac8190ebcee0,0x6f8,Event,0x1f0003,
0,4,System,0xac8190eecb80,0x6fc,IoCompletion,0x1f0003,
0,4,System,0xac8190ee75d0,0x700,WaitCompletionPacket,0x1,
0,4,System,0xac8190ebcbe0,0x704,Event,0x1f0003,
0,4,System,0xac8190eed440,0x708,IoCompletion,0x1f0003,
0,4,System,0xac8190ee6e80,0x70c,WaitCompletionPacket,0x1,
0,4,System,0xac8190ebca60,0x710,Event,0x1f0003,
0,4,System,0xac8190eedb40,0x714,IoCompletion,0x1f0003,
0,4,System,0xac8190ee6f50,0x718,WaitCompletionPacket,0x1,
0,4,System,0xac8190ebce60,0x71c,Event,0x1f0003,
0,4,System,0xac8190eeda40,0x720,IoCompletion,0x1f0003,
0,4,System,0xac8190ee79e0,0x724,WaitCompletionPacket,0x1,
0,4,System,0xac819100f080,0x728,Process,0x102a,System Pid 1028
0,4,System,0xac8190f182c0,0x730,Process,0x102a,System Pid 928
0,4,System,0xac8190ebcd60,0x734,Event,0x1f0003,
0,4,System,0xac8190eec540,0x738,IoCompletion,0x1f0003,
0,4,System,0xac8190ee6b40,0x73c,WaitCompletionPacket,0x1,
0,4,System,0xac8190fb49c0,0x740,IoCompletion,0x1f0003,
0,4,System,0xac8190e52100,0x748,Process,0x102a,System Pid 768
0,4,System,0xac8190f0a400,0x74c,File,0x12019f,\Device\HarddiskVolume1\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TMContainer00000000000000000002.regtrans-ms
0,4,System,0xac8190f0a270,0x750,File,0x12019f,\Device\HarddiskVolume1\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TM.blf
0,4,System,0xac8190f0c340,0x758,File,0x12019f,\Device\HarddiskVolume1\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TMContainer00000000000000000001.regtrans-ms
0,4,System,0xd40ca8381500,0x75c,Section,0x17,
0,4,System,0xac8190f6d980,0x760,TmRm,0x1f007f,
0,4,System,0xac8190f0a8b4,0x768,EtwConsumer,0x12019f,
0,4,System,0xd40ca84ecf70,0x76c,Key,0xf003f,MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\VOLATILENOTIFICATIONS
0,4,System,0xac8190f6cc70,0x770,TmRm,0x1f007f,
0,4,System,0xd40ca840db00,0x774,Directory,0xf000f,00000000-000003e4
0,4,System,0xac818dc97900,0x778,TmTm,0xf003f,
0,4,System,0xac8190f6f340,0x77c,Process,0x102a,System Pid 496
0,4,System,0xac8190f8d2c0,0x780,Process,0x102a,System Pid 624
0,4,System,0xac8190f6f340,0x788,Process,0x1fffff,System Pid 496
0,4,System,0xac8190f6f340,0x78c,Process,0x102a,System Pid 496
0,4,System,0xac8190ec3e60,0x790,Event,0x1f0003,
0,4,System,0xac8190f8d2c0,0x794,Process,0x102a,System Pid 624
0,4,System,0xac819100f080,0x798,Process,0x102a,System Pid 1028
0,4,System,0xd40ca84f3380,0x79c,Directory,0xf000f,00000000-0000ab96
0,4,System,0xac8190f182c0,0x7a0,Process,0x102a,System Pid 928
0,4,System,0xac8190fa4790,0x7a4,ALPC Port,0x1f0001,
0,4,System,0xac8190f182c0,0x7a8,Process,0x102a,System Pid 928
0,4,System,0xac8191347300,0x7ac,Process,0x1fffff,System Pid 2004
0,4,System,0xac819100f080,0x7b0,Process,0x102a,System Pid 1028
0,4,System,0xac8191a720c0,0x7b4,IoCompletion,0x1f0003,
0,4,System,0xac8190facc40,0x7b8,File,0x13008b,\Device\HarddiskVolume1\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-Application.etl
0,4,System,0xac8190e56080,0x7bc,Process,0x1fffff,System Pid 2660
0,4,System,0xac8191005100,0x7c0,Process,0x1fffff,System Pid 512
0,4,System,0xac8191005100,0x7c4,Process,0x102a,System Pid 512
0,4,System,0xac8190f182c0,0x7c8,Process,0x102a,System Pid 928
0,4,System,0xac8190fe3360,0x7cc,Event,0x1f0003,
0,4,System,0xac8190fb9080,0x7d0,IoCompletion,0x1f0003,
0,4,System,0xac818ddf92d0,0x7d4,WaitCompletionPacket,0x1,
0,4,System,0xac8191005100,0x7d8,Process,0x102a,System Pid 512
0,4,System,0xac8190fe4de0,0x7dc,Event,0x1f0003,
0,4,System,0xac8190fb9400,0x7e0,IoCompletion,0x1f0003,
0,4,System,0xac8190ff5840,0x7e4,WaitCompletionPacket,0x1,
0,4,System,0xac8190fa3790,0x7e8,ALPC Port,0x1f0001,
0,4,System,0xac8190f182c0,0x7ec,Process,0x102a,System Pid 928
0,4,System,0xac8190f182c0,0x7f4,Process,0x102a,System Pid 928
0,4,System,0xac8190f182c0,0x7f8,Process,0x102a,System Pid 928
0,4,System,0xac8190ff8640,0x7fc,IoCompletion,0x1f0003,
0,4,System,0xac81916a3080,0x804,Process,0x102a,System Pid 1524
0,4,System,0xac819100f080,0x808,Process,0x1fffff,System Pid 1028
0,4,System,0xac8191ba8a20,0x80c,File,0x13008b,\Device\HarddiskVolume1\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUAL_Usermode_Provider.etl
0,4,System,0xac8190f71080,0x810,Process,0x1028,System Pid 4012
0,4,System,0xac8190fe70e0,0x814,Event,0x1f0003,
0,4,System,0xac8190ff4180,0x818,WaitCompletionPacket,0x1,
0,4,System,0xac8191b67570,0x81c,WaitCompletionPacket,0x1,
0,4,System,0xac819151a1c0,0x820,IoCompletion,0x1f0003,
0,4,System,0xac8191b674a0,0x824,WaitCompletionPacket,0x1,
0,4,System,0xac8191002c20,0x828,ALPC Port,0x1f0001,
0,4,System,0xac8190ffb580,0x82c,IoCompletion,0x1f0003,
0,4,System,0xac8190fe7de0,0x830,Event,0x1f0003,
0,4,System,0xac8190ff4800,0x834,WaitCompletionPacket,0x1,
0,4,System,0xac8191005100,0x838,Process,0x102a,System Pid 512
0,4,System,0xac8190fe77e0,0x83c,Event,0x1f0003,
0,4,System,0xac8190ff9f80,0x840,IoCompletion,0x1f0003,
0,4,System,0xac8190ff44c0,0x844,WaitCompletionPacket,0x1,
0,4,System,0xac8190fe85e0,0x848,Event,0x1f0003,
0,4,System,0xac8190ffa940,0x84c,IoCompletion,0x1f0003,
0,4,System,0xac8190ff4660,0x850,WaitCompletionPacket,0x1,
0,4,System,0xac8190f182c0,0x854,Process,0x1028,System Pid 928
0,4,System,0xac8190ff5df0,0x860,WaitCompletionPacket,0x1,
0,4,System,0xac819101f340,0x864,Process,0x102a,System Pid 1092
0,4,System,0xac8191034300,0x868,Process,0x102a,System Pid 1152
0,4,System,0xac819101f340,0x86c,Process,0x1fffff,System Pid 1092
0,4,System,0xd40ca8609680,0x878,Section,0x17,
0,4,System,0xac8190ffe840,0x87c,IoCompletion,0x1f0003,
0,4,System,0xac8190fd3670,0x880,File,0x12019f,\Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{c01008c8-e869-11e8-81bf-c9dc2f168d1f}.TM.blf
0,4,System,0xac8190fd4ac2,0x884,IoCompletionReserve,0x3,
0,4,System,0xac8190fd4de2,0x888,ActivityReference,0x3,
0,4,System,0xac819101f340,0x88c,Process,0x102a,System Pid 1092
0,4,System,0xd40ca8609540,0x890,Section,0x17,
0,4,System,0xac8190fea9e0,0x894,Event,0x1f0003,
0,4,System,0xac8190fd4160,0x898,File,0x12019f,\Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{c01008c8-e869-11e8-81bf-c9dc2f168d1f}.TMContainer00000000000000000001.regtrans-ms
0,4,System,0xac8190fd3b20,0x89c,File,0x12019f,\Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{c01008c8-e869-11e8-81bf-c9dc2f168d1f}.TMContainer00000000000000000002.regtrans-ms
0,4,System,0xac8191034300,0x8a8,Process,0x102a,System Pid 1152
0,4,System,0xac8191034c00,0x8b0,TmRm,0x1f007f,
0,4,System,0xac8191034300,0x8b4,Process,0x1fffff,System Pid 1152
0,4,System,0xac818deab900,0x8b8,TmTm,0xf003f,
0,4,System,0xac8190ff6bc0,0x8bc,WaitCompletionPacket,0x1,
0,4,System,0xac8191065740,0x8c0,IoCompletion,0x1f0003,
0,4,System,0xac8190fed0e0,0x8c4,Event,0x1f0003,
0,4,System,0xd40ca84f3b00,0x8c8,Directory,0xf000f,00000000-000003e5
0,4,System,0xac8190fffb80,0x8cc,IoCompletion,0x1f0003,
0,4,System,0xac8190ff6880,0x8d0,WaitCompletionPacket,0x1,
0,4,System,0xac819105c380,0x8d4,Process,0x1fffff,System Pid 1192
0,4,System,0xac8190fed5e0,0x8d8,Event,0x1f0003,
0,4,System,0xac8191053340,0x8dc,Process,0x1fffff,System Pid 1164
0,4,System,0xac8191055380,0x8e0,Process,0x1fffff,System Pid 1172
0,4,System,0xac8191063d00,0x8e4,IoCompletion,0x1f0003,
0,4,System,0xac8191058700,0x8e8,Process,0x1fffff,System Pid 1180
0,4,System,0xac8190fed460,0x8ec,Event,0x1f0003,
0,4,System,0xac8191053340,0x8f0,Process,0x102a,System Pid 1164
0,4,System,0xac8191055380,0x8f4,Process,0x102a,System Pid 1172
0,4,System,0xac8191055380,0x8f8,Process,0x102a,System Pid 1172
0,4,System,0xac8190ff63a0,0x8fc,WaitCompletionPacket,0x1,
0,4,System,0xac8191053340,0x900,Process,0x102a,System Pid 1164
0,4,System,0xac8191058700,0x904,Process,0x102a,System Pid 1180
0,4,System,0xac8191058700,0x908,Process,0x102a,System Pid 1180
0,4,System,0xac8190fef9e0,0x90c,Event,0x1f0003,
0,4,System,0xac819105c380,0x910,Process,0x102a,System Pid 1192
0,4,System,0xac819105c380,0x914,Process,0x102a,System Pid 1192
0,4,System,0xac8191068080,0x918,IoCompletion,0x1f0003,
0,4,System,0xac8190ff7e70,0x91c,WaitCompletionPacket,0x1,
0,4,System,0xac819106f400,0x920,IoCompletion,0x1f0003,
0,4,System,0xac8190fefee0,0x924,Event,0x1f0003,
0,4,System,0xac8191067980,0x928,IoCompletion,0x1f0003,
0,4,System,0xac8190ff7720,0x92c,WaitCompletionPacket,0x1,
0,4,System,0xac81910ab360,0x930,Event,0x1f0003,
0,4,System,0xac8191089380,0x934,Process,0x102a,System Pid 1264
0,4,System,0xac8191095680,0x938,WaitCompletionPacket,0x1,
0,4,System,0xd40ca863a060,0x93c,Token,0xf01ff,
0,4,System,0xac8191089380,0x940,Process,0x1fffff,System Pid 1264
0,4,System,0xac8191046090,0x944,File,0x12019f,\Device\Tcp
0,4,System,0xac8191089380,0x948,Process,0x102a,System Pid 1264
0,4,System,0xac81910d0340,0x94c,Process,0x102a,System Pid 1312
0,4,System,0xac8190e56080,0x950,Process,0x102a,System Pid 2660
0,4,System,0xac8191a7a6c0,0x954,IoCompletion,0x1f0003,
0,4,System,0xd40ca90faa10,0x958,Directory,0xf000f,00000000-00088411
0,4,System,0xac8191034300,0x95c,Process,0x102a,System Pid 1152
0,4,System,0xac81910d0340,0x960,Process,0x102a,System Pid 1312
0,4,System,0xd40ca86900a0,0x964,Token,0xf01ff,
0,4,System,0xac81910d0340,0x968,Process,0x1fffff,System Pid 1312
0,4,System,0xac8191034300,0x96c,Process,0x102a,System Pid 1152
0,4,System,0xac8194ec9ce0,0x970,Event,0x1f0003,
0,4,System,0xac81910af9e0,0x974,Event,0x1f0003,
0,4,System,0xac81910e4580,0x978,IoCompletion,0x1f0003,
0,4,System,0xac8191095dd0,0x97c,WaitCompletionPacket,0x1,
0,4,System,0xac8190e50080,0x984,Process,0x1fffff,System Pid 1384
0,4,System,0xac8192c98d60,0x988,Event,0x1f0003,
0,4,System,0xac8191089380,0x98c,Process,0x102a,System Pid 1264
0,4,System,0xac8191086c00,0x990,ALPC Port,0x1f0001,
0,4,System,0xac8191089380,0x994,Process,0x102a,System Pid 1264
0,4,System,0xac8190f1a900,0x998,ALPC Port,0x1f0001,
0,4,System,0xac8190e50080,0x99c,Process,0x102a,System Pid 1384
0,4,System,0xac81910b3c60,0x9a0,Event,0x1f0003,
0,4,System,0xac8190e50080,0x9a4,Process,0x102a,System Pid 1384
0,4,System,0xac81910e6600,0x9a8,IoCompletion,0x1f0003,
0,4,System,0xac8191096ee0,0x9ac,WaitCompletionPacket,0x1,
0,4,System,0xac81918eb080,0x9b0,Process,0x102a,System Pid 1136
0,4,System,0xac8191123c90,0x9b4,ALPC Port,0x1f0001,
0,4,System,0xac8191123310,0x9b8,ALPC Port,0x1f0001,
0,4,System,0xac819101f340,0x9bc,Process,0x102a,System Pid 1092
0,4,System,0xac81918eb080,0x9c0,Process,0x102a,System Pid 1136
0,4,System,0xac81910e98c0,0x9c4,IoCompletion,0x1f0003,
0,4,System,0xac81910b77e0,0x9c8,Event,0x1f0003,
0,4,System,0xac81918eb080,0x9cc,Process,0x1fffff,System Pid 1136
0,4,System,0xd40ca8704060,0x9d0,Token,0xf01ff,
0,4,System,0xac8191097560,0x9d4,WaitCompletionPacket,0x1,
0,4,System,0xac8192bb31c0,0x9d8,IoCompletion,0x1f0003,
0,4,System,0xac8190f1dd60,0x9dc,ALPC Port,0x1f0001,
0,4,System,0xd40ca8626040,0x9e0,Token,0xe,
0,4,System,0xac81911573e0,0x9e4,Event,0x1f0003,
0,4,System,0xac8191138340,0x9e8,Process,0x102a,System Pid 1476
0,4,System,0xac8191138340,0x9ec,Process,0x1fffff,System Pid 1476
